,district,state,year,party,candidatevotes,totalvotes,candidate,national_poll,national_poll_prev,national_poll_delta_subtract,national_poll_delta_divide,previous_party,dem_win_margin_prev,rep_win_margin_prev,margin_signed_minus_prev,margin_signed_divide_prev,margin_unsigned_minus_prev,margin_unsigned_divide_prev,dem_win_prev,rep_win_prev,dem_win,rep_win,female_pct,age18_24_pct,age25_34_pct,median_age,unmarried_partner_pct,male_living_alone_pct,bachelors_deg_or_higher_pct,past_year_births_to_unmarried_women_pct,civilian_veteran_pct,live_same_house_past_year_pct,foreign_born_proportion_from_LatinAmerica,speak_other_language_at_home_pct,labor_force_unemployed_pct,public_transit_commuter_pct,no_health_insurance_pct,poverty_rate_pct,median_housing_value,median_household_income,food_stamp_benefits_pct,foreign_to_native_born_ratio
CA_46_2016,46.0,CA,2016.0,democrat,115248.0,164593.0,Lou Correa,3.175438596491228,1.4594594594594594,1.7159791370317687,2.1757634827810266,democrat,0.5969873372141872,0.4030126627858129,0.1939746744283743,1.4813116121154364,0.1939746744283743,1.4813116121154364,1.0,0.0,1.0,0.0,50.9,10.9,17.4,32.1,2.0,6.4,18.7,35.9,3.0,87.7,72.9,70.8,3.7,4.5,13.6,16.0,492000,61304.0,14.2,0.6552446105616351
TX_11_2016,11.0,TX,2016.0,republican,201871.0,225548.0,K. Michael Conaway,3.175438596491228,1.4594594594594594,1.7159791370317687,2.1757634827810266,republican,0.09730376168732333,0.9026962383126766,-0.8053924766253533,0.10779236420570877,0.8053924766253533,9.27709497206704,0.0,1.0,0.0,1.0,49.6,10.5,14.0,34.9,2.0,13.8,20.4,35.1,8.5,83.5,83.4,28.7,4.1,0.3,17.8,12.8,135900,50602.0,10.7,0.09465402728790732
TX_26_2016,26.0,TX,2016.0,republican,211730.0,319080.0,Michael C. Burgess,3.175438596491228,1.4594594594594594,1.7159791370317687,2.1757634827810266,republican,0.1733653778186188,0.8266346221813812,-0.6532692443627623,0.20972431249144893,0.6532692443627623,4.768164396966484,0.0,1.0,0.0,1.0,51.2,9.1,13.3,35.2,1.7,8.8,44.2,27.9,7.3,81.5,47.6,20.5,2.9,0.7,9.0,8.4,247100,87272.0,6.2,0.13972319066840314
CO_01_2016,1.0,CO,2016.0,democrat,257254.0,379036.0,Diana DeGette,3.175438596491228,1.4594594594594594,1.7159791370317687,2.1757634827810266,democrat,0.6581147170136521,0.2897082163350018,0.3684065006786503,2.2716467117820582,0.3684065006786503,2.2716467117820582,1.0,0.0,1.0,0.0,49.9,8.4,21.2,35.0,3.5,17.8,47.6,33.9,5.8,80.0,56.0,23.6,2.9,5.8,8.4,13.0,360000,62718.0,8.2,0.1566207628625988
CA_33_2016,33.0,CA,2016.0,democrat,219397.0,330219.0,Ted Lieu,3.175438596491228,1.4594594594594594,1.7159791370317687,2.1757634827810266,democrat,0.5918724150553731,0.40812758494462686,0.18374483011074627,1.4502141900937082,0.18374483011074627,1.4502141900937082,1.0,0.0,1.0,0.0,51.6,8.9,14.7,41.7,2.2,15.9,65.4,7.1,4.1,83.8,17.8,30.0,3.5,2.1,3.7,8.7,1156900,101956.0,2.1,0.30266812357932743
CO_07_2016,7.0,CO,2016.0,democrat,199758.0,362010.0,Ed Perlmutter,3.175438596491228,1.4594594594594594,1.7159791370317687,2.1757634827810266,democrat,0.5507295378293323,0.44927046217066763,0.10145907565866469,1.225830728262128,0.10145907565866469,1.225830728262128,1.0,0.0,1.0,0.0,49.9,9.1,16.4,35.9,2.7,12.6,32.5,26.2,7.3,84.0,65.6,20.7,2.9,4.1,9.1,9.8,307000,66063.0,8.1,0.13174442132535438
CT_05_2016,5.0,CT,2016.0,democrat,163499.0,309082.0,Elizabeth H. Etsy,3.175438596491228,1.4594594594594594,1.7159791370317687,2.1757634827810266,democrat,0.498150500935298,0.4332094083009456,0.06494109263435238,1.1499069304359117,0.06494109263435238,1.1499069304359117,1.0,0.0,1.0,0.0,51.2,8.5,11.0,43.2,2.0,12.9,36.3,34.2,5.6,89.6,38.1,24.1,3.8,2.4,4.6,10.0,267100,68904.0,14.7,0.15803410793990785
TN_04_2016,4.0,TN,2016.0,republican,165796.0,254937.0,Scott DesJarlais,3.175438596491228,1.4594594594594594,1.7159791370317687,2.1757634827810266,republican,0.35316810848725744,0.5832496664787028,-0.23008155799144536,0.6055178918823322,0.23008155799144536,1.6514788636407889,0.0,1.0,0.0,1.0,50.7,10.6,13.2,37.2,2.1,10.5,22.6,28.0,8.4,86.4,56.8,7.6,3.2,0.2,9.0,13.5,155700,50598.0,13.2,0.050363482370455105
PA_18_2016,18.0,PA,2016.0,republican,293684.0,293684.0,Tim Murphy,3.175438596491228,1.4594594594594594,1.7159791370317687,2.1757634827810266,republican,1e-10,1.0,-0.9999999999,1e-10,0.9999999999,10000000000.0,0.0,1.0,0.0,1.0,51.1,7.2,11.6,44.4,2.1,11.6,36.5,19.5,8.8,90.2,15.0,4.7,2.8,3.7,3.0,8.0,170400,63825.0,8.7,0.03666823537690829
TX_13_2016,13.0,TX,2016.0,republican,199050.0,221242.0,Mac Thornberry,3.175438596491228,1.4594594594594594,1.7159791370317687,2.1757634827810266,republican,0.1279716396223688,0.84321914629786,-0.7152475066754912,0.15176557622561845,0.7152475066754912,6.5891094994649855,0.0,1.0,0.0,1.0,49.4,10.2,13.4,36.1,1.7,12.0,20.4,26.3,8.7,81.2,71.8,21.4,2.8,0.4,15.6,15.9,111300,50150.0,12.7,0.1141576027895637
CA_47_2016,47.0,CA,2016.0,democrat,154759.0,242868.0,Alan S. Lowenthal,3.175438596491228,1.4594594594594594,1.7159791370317687,2.1757634827810266,democrat,0.5598946515397083,0.44010534846029176,0.11978930307941654,1.2721832477121655,0.11978930307941654,1.2721832477121655,1.0,0.0,1.0,0.0,50.4,10.1,15.3,36.4,2.5,12.1,32.0,24.0,4.7,88.4,44.9,47.0,3.8,4.6,7.7,15.5,570500,65450.0,10.5,0.4146312964778342
SC_02_2016,2.0,SC,2016.0,republican,183746.0,304996.0,Joe Wilson,3.175438596491228,1.4594594594594594,1.7159791370317687,2.1757634827810266,republican,0.35275245369800007,0.6244558745020738,-0.2717034208040738,0.5648957245846656,0.2717034208040738,1.7702382165048969,0.0,1.0,0.0,1.0,51.3,9.5,12.9,38.9,2.3,11.3,33.5,31.1,10.5,84.3,44.4,7.2,3.6,0.1,8.1,12.7,155600,57253.0,12.4,0.05095890738507383
CA_39_2016,39.0,CA,2016.0,republican,150777.0,263456.0,Edward R. Royce,3.175438596491228,1.4594594594594594,1.7159791370317687,2.1757634827810266,republican,0.31455057234002626,0.6854494276599737,-0.3708988553199475,0.4588968341747062,0.3708988553199475,2.179139025437885,0.0,1.0,0.0,1.0,50.5,9.9,14.4,38.2,1.4,6.9,41.6,20.1,4.6,88.7,31.4,50.4,3.4,2.1,5.6,9.6,630800,85188.0,5.3,0.5175738246172846
PA_06_2016,6.0,PA,2016.0,republican,207469.0,362469.0,Ryan A. Costello,3.175438596491228,1.4594594594594594,1.7159791370317687,2.1757634827810266,republican,0.4370906729900632,0.5629093270099368,-0.12581865401987358,0.7764850430029336,0.12581865401987358,1.2878548131882328,0.0,1.0,0.0,1.0,51.0,9.1,12.2,40.8,2.2,10.9,43.2,33.9,7.5,87.4,20.4,10.6,3.2,2.4,3.9,7.1,270200,82139.0,6.5,0.07441059436682514
TN_03_2016,3.0,TN,2016.0,republican,176613.0,266006.0,"Charles J. ""Chuck"" Fleischmann",3.175438596491228,1.4594594594594594,1.7159791370317687,2.1757634827810266,republican,0.3458298365759752,0.6236122411064915,-0.2777824045305163,0.5545590894148587,0.2777824045305163,1.8032343515551192,0.0,1.0,0.0,1.0,50.8,8.2,12.4,41.7,1.9,14.5,22.7,44.7,8.8,86.9,39.8,4.6,3.1,0.6,7.9,14.8,153100,43938.0,16.3,0.03468245048966886
PA_12_2016,12.0,PA,2016.0,republican,221851.0,359204.0,Keith J. Rothfus,3.175438596491228,1.4594594594594594,1.7159791370317687,2.1757634827810266,republican,0.4072230121201736,0.5927769878798265,-0.18555397575965288,0.6869750689490831,0.18555397575965288,1.4556569011009008,0.0,1.0,0.0,1.0,50.8,6.8,11.2,45.2,2.1,12.1,33.7,32.9,9.4,89.9,8.6,4.4,2.8,1.8,3.7,8.4,151300,60387.0,10.2,0.03081636783456663
CA_32_2016,32.0,CA,2016.0,democrat,114926.0,186646.0,Grace F. Napolitano,3.175438596491228,1.4594594594594594,1.7159791370317687,2.1757634827810266,democrat,0.5965571167926451,0.40344288320735494,0.19311423358529017,1.4786656094910875,0.19311423358529017,1.4786656094910875,1.0,0.0,1.0,0.0,50.5,10.4,15.1,36.1,1.6,6.3,21.4,37.3,3.3,90.9,56.4,65.0,3.9,3.8,9.2,12.3,451800,67101.0,8.9,0.5768286696121747
TX_05_2016,5.0,TX,2016.0,republican,155469.0,192875.0,Jeb Hensarling,3.175438596491228,1.4594594594594594,1.7159791370317687,2.1757634827810266,republican,0.14640041434079532,0.8535995856592047,-0.7071991713184094,0.17150947212296908,0.7071991713184094,5.830581761006289,0.0,1.0,0.0,1.0,50.4,9.0,13.9,35.6,2.0,10.5,21.1,39.9,6.9,83.1,76.6,29.7,3.2,1.1,18.7,15.3,130300,50536.0,12.9,0.18180974937079888
CO_04_2016,4.0,CO,2016.0,republican,248230.0,390633.0,Ken Buck,3.175438596491228,1.4594594594594594,1.7159791370317687,2.1757634827810266,republican,0.29223369760599216,0.646727654123634,-0.3544939565176418,0.4518651641733048,0.3544939565176418,2.213049553907342,0.0,1.0,0.0,1.0,49.5,9.0,12.5,37.1,1.7,11.0,34.9,20.9,8.2,82.9,65.4,15.5,3.0,1.0,6.4,9.6,309900,67878.0,8.3,0.09115189606144615
TN_09_2016,9.0,TN,2016.0,democrat,171631.0,217957.0,Steve Cohen,3.175438596491228,1.4594594594594594,1.7159791370317687,2.1757634827810266,democrat,0.7496868296868296,0.23314457314457315,0.5165422565422565,3.2155448423067012,0.5165422565422565,3.2155448423067012,1.0,0.0,1.0,0.0,52.7,10.8,15.7,33.6,2.8,16.9,24.1,61.9,6.7,82.1,59.0,10.1,5.4,2.0,12.9,26.0,98500,39761.0,20.9,0.06255921310684005
CA_43_2016,43.0,CA,2016.0,democrat,167017.0,219516.0,Maxine Waters,3.175438596491228,1.4594594594594594,1.7159791370317687,2.1757634827810266,democrat,0.7095680332376123,0.29043196676238775,0.41913606647522456,2.443147154728095,0.41913606647522456,2.443147154728095,1.0,0.0,1.0,0.0,52.0,10.3,15.9,35.2,2.0,12.5,26.5,32.6,3.6,88.8,65.4,53.5,4.3,5.7,10.6,17.9,481400,54614.0,11.1,0.47673472384530197
TX_06_2016,6.0,TX,2016.0,republican,159444.0,273296.0,Joe Barton,3.175438596491228,1.4594594594594594,1.7159791370317687,2.1757634827810266,republican,0.36442687223502607,0.6114996423746324,-0.24707277013960632,0.5959559858773583,0.24707277013960632,1.6779762661965945,0.0,1.0,0.0,1.0,50.8,10.0,13.9,35.2,1.6,10.1,28.7,35.8,7.1,84.2,49.7,23.3,3.0,0.2,13.3,11.2,163800,65758.0,9.9,0.15578586926837465
PA_09_2016,9.0,PA,2016.0,republican,186580.0,294565.0,Bill Shuster,3.175438596491228,1.4594594594594594,1.7159791370317687,2.1757634827810266,republican,0.36478245065400394,0.6352175493459961,-0.2704350986919921,0.5742638109252094,0.2704350986919921,1.741359948120146,0.0,1.0,0.0,1.0,50.7,9.2,11.1,43.5,3.0,13.7,18.6,44.3,9.4,88.5,26.3,4.2,3.8,0.5,7.1,14.1,125700,47697.0,16.3,0.01584297251636071
CA_36_2016,36.0,CA,2016.0,democrat,144348.0,232617.0,Raul Ruiz,3.175438596491228,1.4594594594594594,1.7159791370317687,2.1757634827810266,democrat,0.5418409262034158,0.45815907379658416,0.08368185240683168,1.1826480303301494,0.08368185240683168,1.1826480303301494,1.0,0.0,1.0,0.0,50.0,7.8,11.8,41.1,2.9,14.1,20.6,44.7,7.8,87.7,76.0,42.4,4.9,1.0,10.6,20.1,252500,44567.0,10.6,0.2898759392288003
CA_25_2016,25.0,CA,2016.0,republican,138755.0,261161.0,Stephen Knight,3.175438596491228,1.4594594594594594,1.7159791370317687,2.1757634827810266,republican,0.46659127568553194,0.5334087243144681,-0.06681744862893613,0.8747349910431081,0.06681744862893613,1.1432033818694223,0.0,1.0,0.0,1.0,50.0,9.7,12.7,36.3,2.1,8.4,27.8,32.6,5.8,88.7,57.7,31.3,4.0,2.0,6.5,12.7,435200,75367.0,7.7,0.246595140239345
CA_37_2016,37.0,CA,2016.0,democrat,192490.0,237272.0,Karen Bass,3.175438596491228,1.4594594594594594,1.7159791370317687,2.1757634827810266,democrat,0.8428133544645501,0.15718664553544995,0.6856267089291002,5.36186360866434,0.6856267089291002,5.36186360866434,1.0,0.0,1.0,0.0,50.9,11.2,18.5,35.7,2.3,15.8,36.9,42.9,3.0,88.7,63.7,50.3,4.2,9.0,10.4,18.9,682300,55190.0,10.0,0.48426174769932406
TX_08_2016,8.0,TX,2016.0,republican,236379.0,236379.0,Kevin Brady,3.175438596491228,1.4594594594594594,1.7159791370317687,2.1757634827810266,republican,0.10675437280823924,0.8932456271917608,-0.7864912543835216,0.11951289719028353,0.7864912543835216,8.367297785508798,0.0,1.0,0.0,1.0,49.2,9.5,12.9,37.2,1.6,10.6,30.2,32.2,7.8,85.0,66.3,20.7,2.9,0.7,14.1,12.0,198000,64861.0,8.1,0.14296652949515357
CO_03_2016,3.0,CO,2016.0,republican,204220.0,374037.0,Scott R. Tipton,3.175438596491228,1.4594594594594594,1.7159791370317687,2.1757634827810266,republican,0.35698813051102474,0.5798193788881736,-0.22283124837714885,0.6156885118182208,0.22283124837714885,1.6241979195727552,0.0,1.0,0.0,1.0,49.8,9.4,12.1,40.2,1.8,14.3,29.2,35.1,9.3,83.4,69.1,13.8,3.9,2.2,9.7,15.5,226100,50817.0,11.2,0.06364561237664852
RI_01_2016,1.0,RI,2016.0,democrat,130534.0,202371.0,David N. Cicilline,3.175438596491228,1.4594594594594594,1.7159791370317687,2.1757634827810266,democrat,0.5948631049585591,0.4022944524539982,0.1925686525045609,1.478675883621788,0.1925686525045609,1.478675883621788,1.0,0.0,1.0,0.0,51.4,10.3,14.3,38.9,2.1,14.4,34.2,40.2,6.2,83.8,41.3,27.3,3.9,3.1,4.8,13.8,255400,56547.0,17.7,0.21015284950150911
TX_27_2016,27.0,TX,2016.0,republican,142251.0,230580.0,Blake Farenthold,3.175438596491228,1.4594594594594594,1.7159791370317687,2.1757634827810266,republican,0.3369172892168459,0.6359703007317985,-0.2990530115149526,0.5297689040339805,0.2990530115149526,1.8876155100561693,0.0,1.0,0.0,1.0,50.9,9.8,13.1,36.4,2.2,12.4,20.3,38.7,9.5,84.0,80.1,33.0,3.4,1.1,17.0,14.4,133400,53047.0,14.4,0.1010622399693941
TN_07_2016,7.0,TN,2016.0,republican,200407.0,277513.0,Marsha Blackburn,3.175438596491228,1.4594594594594594,1.7159791370317687,2.1757634827810266,republican,0.26775253788622416,0.6999943004426656,-0.4322417625564415,0.38250674000759943,0.4322417625564415,2.6143330179754023,0.0,1.0,0.0,1.0,50.5,8.8,12.6,37.7,1.6,9.7,28.1,20.6,10.3,86.9,35.2,6.9,3.5,0.5,8.2,14.3,167300,53276.0,12.1,0.04322319769374554
CT_02_2016,2.0,CT,2016.0,democrat,186210.0,330257.0,Joe Courtney,3.175438596491228,1.4594594594594594,1.7159791370317687,2.1757634827810266,democrat,0.5760125649305068,0.3546477958725256,0.2213647690579812,1.6241819958682286,0.2213647690579812,1.6241819958682286,1.0,0.0,1.0,0.0,49.9,12.0,11.5,41.9,2.8,12.2,35.1,26.9,9.0,87.5,31.4,12.1,4.0,1.5,3.1,8.3,246600,74784.0,10.1,0.07925151011385936
TX_09_2016,9.0,TX,2016.0,democrat,152032.0,188523.0,Al Green,3.175438596491228,1.4594594594594594,1.7159791370317687,2.1757634827810266,democrat,0.9082125042149692,0.09178749578503076,0.8164250084299385,9.894730174816315,0.8164250084299385,9.894730174816315,1.0,0.0,1.0,0.0,51.7,11.3,16.7,32.0,2.2,12.4,23.8,46.0,4.5,84.4,56.1,52.8,5.4,3.4,23.6,19.7,123700,46048.0,17.8,0.5347201280475075
AR_03_2016,3.0,AR,2016.0,republican,217192.0,280907.0,Steve Womack,3.175438596491228,1.4594594594594594,1.7159791370317687,2.1757634827810266,republican,0.20585539581532983,0.7941446041846701,-0.5882892083693403,0.2592165138824771,0.5882892083693403,3.8577789085358094,0.0,1.0,0.0,1.0,50.7,10.7,13.9,35.3,2.1,13.2,26.9,30.5,8.9,83.2,63.5,13.7,2.0,0.4,9.1,14.7,149500,47903.0,10.2,0.1023383696367255
AR_04_2016,4.0,AR,2016.0,republican,182885.0,244159.0,Bruce Westerman,3.175438596491228,1.4594594594594594,1.7159791370317687,2.1757634827810266,republican,0.42566135127661536,0.5374688911420408,-0.11180753986542541,0.7919739324301148,0.11180753986542541,1.2626678215677782,0.0,1.0,0.0,1.0,50.9,9.3,11.0,40.8,1.9,13.5,15.8,44.1,8.5,86.8,68.1,5.2,3.1,0.3,7.8,19.5,98400,39586.0,14.0,0.03156879825373996
PA_11_2016,11.0,PA,2016.0,republican,199421.0,313221.0,Lou Barletta,3.175438596491228,1.4594594594594594,1.7159791370317687,2.1757634827810266,republican,0.3369285080025123,0.6630714919974877,-0.32614298399497543,0.5081330023517115,0.32614298399497543,1.9679886867648004,0.0,1.0,0.0,1.0,50.3,9.0,12.0,42.5,2.7,13.2,25.1,38.4,9.5,87.0,45.4,8.1,3.1,1.0,4.7,11.5,155200,53833.0,12.1,0.04846063175998755
AL_07_2016,7.0,AL,2016.0,democrat,229330.0,233028.0,Terri A. Sewell,3.175438596491228,1.4594594594594594,1.7159791370317687,2.1757634827810266,democrat,0.9837232062046078,0.016276793795392167,0.9674464124092157,60.4371609403255,0.9674464124092157,60.4371609403255,1.0,0.0,1.0,0.0,52.9,12.5,13.5,36.5,1.5,16.0,19.4,67.2,7.4,85.0,53.8,4.3,6.1,1.0,10.5,24.4,97000,34664.0,24.0,0.030117507958444308
CA_26_2016,26.0,CA,2016.0,democrat,169248.0,280307.0,Julia Brownley,3.175438596491228,1.4594594594594594,1.7159791370317687,2.1757634827810266,democrat,0.5133163358437016,0.4866836641562984,0.026632671687403242,1.0547227565847581,0.026632671687403242,1.0547227565847581,1.0,0.0,1.0,0.0,50.5,9.7,13.1,37.4,2.2,9.5,34.1,38.7,6.3,89.2,69.9,41.1,3.3,1.3,9.7,10.2,563600,76914.0,7.2,0.30696139911565873
CA_45_2016,45.0,CA,2016.0,republican,182618.0,311849.0,Mimi Walters,3.175438596491228,1.4594594594594594,1.7159791370317687,2.1757634827810266,republican,0.3487925255675191,0.6512074744324808,-0.30241494886496173,0.5356089100044304,0.30241494886496173,1.8670339147116282,0.0,1.0,0.0,1.0,50.5,9.8,13.0,38.9,1.5,8.6,56.0,21.5,4.8,84.1,20.3,37.4,3.2,1.5,3.9,8.8,685800,97356.0,2.6,0.41016019207018284
TX_22_2016,22.0,TX,2016.0,republican,181864.0,305543.0,Pete Olson,3.175438596491228,1.4594594594594594,1.7159791370317687,2.1757634827810266,republican,0.3156644630062151,0.665459271868361,-0.34979480886214587,0.47435579659134847,0.34979480886214587,2.1081222305827274,0.0,1.0,0.0,1.0,50.4,8.4,12.8,35.8,1.3,7.4,45.1,16.9,5.2,86.8,33.1,36.8,4.1,1.4,10.4,8.7,260200,87901.0,6.9,0.33926582559293267
PA_10_2016,10.0,PA,2016.0,republican,211282.0,301105.0,Tom Marino,3.175438596491228,1.4594594594594594,1.7159791370317687,2.1757634827810266,republican,0.24809507436696576,0.6258304588458424,-0.37773538447887667,0.3964253750520598,0.37773538447887667,2.5225428616134296,0.0,1.0,0.0,1.0,50.2,8.8,11.0,43.8,2.4,13.4,22.5,35.5,9.4,88.3,33.0,6.5,3.0,0.7,5.8,11.6,160100,52199.0,13.3,0.032394735462220124
TX_07_2016,7.0,TX,2016.0,republican,143542.0,255533.0,John Abney Culberson,3.175438596491228,1.4594594594594594,1.7159791370317687,2.1757634827810266,republican,0.34547092215418346,0.6326395240854914,-0.28716860193130794,0.5460786261395493,0.28716860193130794,1.8312381260358137,0.0,1.0,0.0,1.0,51.1,7.3,17.5,34.9,1.5,14.7,50.7,21.1,4.6,83.8,48.8,40.9,3.4,2.4,14.6,11.5,252300,71183.0,6.1,0.41618548099576946
TN_08_2016,8.0,TN,2016.0,republican,194386.0,282733.0,David Kustoff,3.175438596491228,1.4594594594594594,1.7159791370317687,2.1757634827810266,republican,0.24585300848807903,0.7083345403980417,-0.46248153190996266,0.34708600875219825,0.46248153190996266,2.881130252397898,0.0,1.0,0.0,1.0,51.1,8.5,11.2,40.7,1.5,9.4,27.6,37.2,8.9,88.0,35.1,4.9,3.5,0.1,6.9,14.8,158600,54145.0,15.4,0.03688330901843138
CT_01_2016,1.0,CT,2016.0,democrat,187021.0,312925.0,John B. Larson,3.175438596491228,1.4594594594594594,1.7159791370317687,2.1757634827810266,democrat,0.5848605431405217,0.36078868740275655,0.22407185573776517,1.621061201643578,0.22407185573776517,1.621061201643578,1.0,0.0,1.0,0.0,52.1,9.2,13.1,40.2,2.4,12.2,36.8,32.3,5.9,87.8,40.9,23.6,4.0,3.8,3.9,10.7,234700,70215.0,17.6,0.1717588199208259
CO_02_2016,2.0,CO,2016.0,democrat,260175.0,457312.0,Jared Polis,3.175438596491228,1.4594594594594594,1.7159791370317687,2.1757634827810266,democrat,0.5674312390697943,0.4325687609302057,0.13486247813958863,1.311771191820642,0.13486247813958863,1.311771191820642,1.0,0.0,1.0,0.0,49.0,13.0,14.1,37.7,2.6,11.6,54.3,19.6,7.4,78.6,33.2,10.6,3.2,2.8,5.9,10.2,396000,75659.0,4.7,0.0802231782737295
WV_03_2016,3.0,WV,2016.0,republican,140741.0,207332.0,Evan H. Jenkins,3.175438596491228,1.4594594594594594,1.7159791370317687,2.1757634827810266,republican,0.44649254634938496,0.553507453650615,-0.10701490730123009,0.8066604043081594,0.10701490730123009,1.2396790454313427,0.0,1.0,0.0,1.0,51.0,8.3,11.2,42.9,2.5,13.3,17.4,37.2,9.5,88.1,14.2,1.8,4.5,0.4,5.0,21.0,94700,37728.0,23.5,0.009717610243375831
CT_03_2016,3.0,CT,2016.0,democrat,192274.0,309379.0,Rosa L. DeLauro,3.175438596491228,1.4594594594594594,1.7159791370317687,2.1757634827810266,democrat,0.6192703594853743,0.33082943140626564,0.2884409280791087,1.8718720304086158,0.2884409280791087,1.8718720304086158,1.0,0.0,1.0,0.0,51.4,11.1,13.8,39.5,2.8,13.3,36.2,42.6,5.9,87.8,37.1,22.2,4.4,4.6,4.8,11.1,256900,67774.0,12.7,0.15668118777388362
CA_38_2016,38.0,CA,2016.0,democrat,163590.0,232114.0,Linda T. SÃªÂnchez,3.175438596491228,1.4594594594594594,1.7159791370317687,2.1757634827810266,democrat,0.5909017059301381,0.4090982940698619,0.1818034118602762,1.4444003177124702,0.1818034118602762,1.4444003177124702,1.0,0.0,1.0,0.0,51.0,10.2,14.0,37.0,1.6,7.5,23.5,29.7,3.7,91.7,56.5,54.7,3.7,2.5,8.2,11.8,467200,66421.0,7.7,0.4427285475004732
CA_35_2016,35.0,CA,2016.0,democrat,124044.0,171353.0,Norma J. Torres,3.175438596491228,1.4594594594594594,1.7159791370317687,2.1757634827810266,democrat,0.634519315717613,0.36548068428238695,0.26903863143522605,1.7361227090933062,0.26903863143522605,1.7361227090933062,1.0,0.0,1.0,0.0,49.6,11.9,15.8,32.3,2.0,6.9,16.1,40.2,3.2,87.5,79.5,60.4,5.4,2.0,12.0,16.0,338700,57159.0,14.7,0.41938305840647244
AR_01_2016,1.0,AR,2016.0,republican,183866.0,241047.0,"Eric A. ""Rick"" Crawford",3.175438596491228,1.4594594594594594,1.7159791370317687,2.1757634827810266,republican,0.32383723300179357,0.632536075330181,-0.3086988423283874,0.5119664247335648,0.3086988423283874,1.9532530878766423,0.0,1.0,0.0,1.0,50.1,8.7,12.2,39.9,2.1,13.0,16.5,50.6,8.7,81.1,54.1,3.2,3.9,0.2,8.0,18.9,98000,40492.0,16.0,0.017709899257331328
AK_01_2016,1.0,AK,2016.0,republican,155088.0,308198.0,Don Young,3.175438596491228,1.4594594594594594,1.7159791370317687,2.1757634827810266,republican,0.4096718035611512,0.5096571471468251,-0.0999853435856739,0.8038184215694526,0.0999853435856739,1.2440620582537827,0.0,1.0,0.0,1.0,47.4,10.2,16.4,33.5,3.1,13.5,29.6,34.3,12.2,81.2,19.8,16.5,5.4,1.2,14.0,9.9,267800,76440.0,10.5,0.08380056389055264
RI_02_2016,2.0,RI,2016.0,democrat,133108.0,229148.0,James R. Langevin,3.175438596491228,1.4594594594594594,1.7159791370317687,2.1757634827810266,democrat,0.62221018928336,0.3757651379602599,0.24644505132310013,1.6558486310381555,0.24644505132310013,1.6558486310381555,1.0,0.0,1.0,0.0,51.8,11.3,12.7,41.3,3.1,13.8,34.0,58.7,6.9,88.1,43.8,18.1,3.7,1.8,3.9,11.8,242600,63976.0,14.1,0.11899023706297773
TN_06_2016,6.0,TN,2016.0,republican,202234.0,284490.0,Diane Black,3.175438596491228,1.4594594594594594,1.7159791370317687,2.1757634827810266,republican,0.2296896302831021,0.7108768206691055,-0.48118719038600344,0.32310749711449177,0.48118719038600344,3.0949452084228617,0.0,1.0,0.0,1.0,51.3,8.0,12.2,41.1,1.7,11.8,21.9,34.3,8.5,86.7,52.1,4.5,2.6,0.2,7.9,12.3,165300,50731.0,11.9,0.033005699899349705
TX_10_2016,10.0,TX,2016.0,republican,179221.0,312600.0,Michael T. McCaul,3.175438596491228,1.4594594594594594,1.7159791370317687,2.1757634827810266,republican,0.34139748384903096,0.6218179757452114,-0.2804204918961804,0.5490312232287698,0.2804204918961804,1.8213900370167486,0.0,1.0,0.0,1.0,49.8,8.3,15.3,35.8,1.7,11.8,38.7,19.5,6.5,85.9,59.0,26.3,3.6,1.7,11.4,10.3,228600,73476.0,8.0,0.1913817229897416
TX_04_2016,4.0,TX,2016.0,republican,216643.0,246220.0,John Ratcliffe,3.175438596491228,1.4594594594594594,1.7159791370317687,2.1757634827810266,republican,1e-10,1.0,-0.9999999999,1e-10,0.9999999999,10000000000.0,0.0,1.0,0.0,1.0,50.7,8.4,11.6,39.6,1.1,12.3,22.1,34.3,9.8,87.2,74.2,12.7,3.4,0.2,14.7,13.1,122900,52481.0,11.4,0.06363251194058556
TX_14_2016,14.0,TX,2016.0,republican,160631.0,259685.0,Randy K. Weber Sr.,3.175438596491228,1.4594594594594594,1.7159791370317687,2.1757634827810266,republican,0.36064324836305234,0.6185122650962951,-0.25786901673324275,0.5830818056726885,0.25786901673324275,1.7150252164811115,0.0,1.0,0.0,1.0,49.5,8.9,14.0,36.6,2.0,13.3,22.7,38.3,8.1,84.4,71.0,21.9,3.8,0.7,16.0,15.2,151500,58103.0,11.3,0.11662527706324084
PA_14_2016,14.0,PA,2016.0,democrat,255293.0,343292.0,Michael F. Doyle,3.175438596491228,1.4594594594594594,1.7159791370317687,2.1757634827810266,democrat,1.0,1e-10,0.9999999999,10000000000.0,0.9999999999,10000000000.0,1.0,0.0,1.0,0.0,52.0,11.4,17.7,38.4,3.4,18.2,35.4,45.6,7.5,82.9,16.4,7.3,4.3,14.0,4.8,16.6,101700,44939.0,17.2,0.05752290318564562
